onehotencoder__x0_day,onehotencoder__x0_days,onehotencoder__x0_hour,onehotencoder__x0_hours,onehotencoder__x1_Barajas,onehotencoder__x1_Carabanchel,onehotencoder__x1_Centro,onehotencoder__x1_Chamartin,onehotencoder__x1_Chamberi,onehotencoder__x1_CiudadLineal,onehotencoder__x1_Fuencarral,onehotencoder__x1_Hortaleza,onehotencoder__x1_Latina,onehotencoder__x1_Moncloa,onehotencoder__x1_Moratalaz,onehotencoder__x1_PuenteVallecas,onehotencoder__x1_Retiro,onehotencoder__x1_Salamanca,onehotencoder__x1_SanBlas,onehotencoder__x1_Tetuan,onehotencoder__x1_Usera,onehotencoder__x1_Vicalvaro,onehotencoder__x1_VillaVallecas,onehotencoder__x1_Villaverde,onehotencoder__x2_BedAndBreakfast,onehotencoder__x2_Condominium,onehotencoder__x2_House,onehotencoder__x2_Loft,onehotencoder__x2_Other,onehotencoder__x3_moderate,onehotencoder__x3_strict,Host Response Rate,Host Listings Count,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Availability 30,Availability 365,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Reviews per Month,is_EntireHome,is_Bed
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,40.38843039732924,-3.738482727660394,1.0,1.0,1.0,10.0,100.0,10.0,1.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,40.38566811521942,-3.7469274421718697,2.0,1.0,1.0,40.0,0.0,0.0,1.0,0.0,1.0,30.0,365.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,40.388392659185946,-3.73967671023054,1.0,1.0,1.0,12.0,100.0,10.0,1.0,10.0,2.0,8.0,202.0,90.0,9.0,9.0,9.0,9.0,8.0,9.0,0.11,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,40.38401060878955,-3.703351352750732,2.0,1.0,1.0,25.0,0.0,0.0,1.0,0.0,1.0,8.0,333.0,92.0,9.0,9.0,10.0,10.0,8.0,9.0,3.22,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,1.0,40.38102985030604,-3.696714914482724,2.0,1.0,0.0,35.0,0.0,12.0,2.0,20.0,3.0,0.0,21.0,83.0,9.0,8.0,9.0,9.0,9.0,9.0,2.37,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,40.38249000534304,-3.704537191932695,1.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,3.0,18.0,330.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,40.38557244506162,-3.712344697110432,2.0,1.0,1.0,22.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,5.29,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,40.37332853284803,-3.7109658374188657,2.0,1.0,1.0,16.0,0.0,0.0,1.0,0.0,1.0,7.0,333.0,90.0,9.0,9.0,9.0,9.0,8.0,9.0,5.98,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,40.3947472499308,-3.668329255366739,2.0,1.0,1.0,35.0,0.0,0.0,1.0,0.0,2.0,2.0,109.0,95.0,9.0,9.0,9.0,10.0,9.0,9.0,3.56,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,83.0,4.0,40.38539520205774,-3.669958079922692,7.0,1.0,2.0,25.0,300.0,0.0,2.0,10.0,1.0,4.0,262.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.54,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,4.0,40.405238646183776,-3.638196645946553,6.0,1.0,3.0,50.0,86.0,15.0,3.0,7.0,3.0,3.0,29.0,87.0,9.0,9.0,10.0,9.0,8.0,9.0,2.92,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,40.40877859882132,-3.650200395582956,1.0,1.0,1.0,16.0,0.0,0.0,1.0,0.0,1.0,4.0,335.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.73,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,40.40291315897785,-3.703769831673612,2.0,1.5,1.0,22.0,0.0,0.0,1.0,20.0,4.0,0.0,280.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.74,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,40.391333367995,-3.696410810106527,3.0,1.0,2.0,50.0,0.0,15.0,1.0,0.0,1.0,9.0,75.0,100.0,9.0,9.0,10.0,10.0,9.0,10.0,3.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.39566261482425,-3.69567255339243,1.0,1.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,2.0,40.3987732384829,-3.700770774082824,2.0,1.0,1.0,43.0,0.0,0.0,1.0,0.0,2.0,30.0,365.0,80.0,8.0,8.0,10.0,10.0,8.0,8.0,0.04,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.39029713594822,-3.6955507437621327,1.0,1.0,1.0,28.0,0.0,0.0,1.0,0.0,1.0,7.0,334.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.12,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.39050309617654,-3.687664441347713,4.0,1.0,1.0,63.0,200.0,35.0,2.0,15.0,3.0,9.0,286.0,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0.87,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,10.0,40.39740060150851,-3.6952217170656967,2.0,1.0,1.0,40.0,0.0,0.0,1.0,0.0,1.0,30.0,365.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,40.39549797933841,-3.692118538615316,1.0,1.0,1.0,19.0,0.0,0.0,1.0,0.0,1.0,21.0,141.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.5,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.39997729181432,-3.695018037108993,2.0,1.0,1.0,26.0,0.0,0.0,1.0,18.0,2.0,8.0,68.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.29,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.4071157498404,-3.693580381027465,2.0,1.0,1.0,40.0,0.0,0.0,1.0,0.0,3.0,11.0,46.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.40124187010581,-3.698318772374022,2.0,1.0,1.0,50.0,500.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.403684043579496,-3.692293068600086,3.0,2.0,1.0,24.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.13,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.40386893572995,-3.6986410064048783,4.0,1.0,1.0,55.0,0.0,15.0,2.0,15.0,2.0,1.0,7.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,3.1,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.40172042345642,-3.6966542594801663,2.0,1.0,1.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,88.0,10.0,8.0,10.0,10.0,10.0,9.0,0.32,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,4.0,40.40607069917919,-3.697156023573898,5.0,1.0,0.0,77.0,0.0,15.0,2.0,18.0,2.0,0.0,28.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,3.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,9.0,40.402070380263794,-3.6974189739341865,6.0,1.0,3.0,64.0,0.0,25.0,2.0,14.0,3.0,8.0,309.0,95.0,9.0,9.0,10.0,10.0,9.0,10.0,1.92,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.40432670987565,-3.6935318521173945,4.0,1.0,2.0,70.0,200.0,40.0,1.0,0.0,2.0,0.0,169.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.44,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,40.40262308201086,-3.7004182657683016,2.0,1.0,1.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,2.0,40.40395937655153,-3.7012099195957218,2.0,1.0,1.0,25.0,0.0,0.0,1.0,10.0,1.0,9.0,160.0,93.0,10.0,9.0,9.0,10.0,10.0,9.0,1.29,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,40.405516059060346,-3.696727610612355,4.0,1.0,1.0,80.0,100.0,0.0,1.0,0.0,3.0,6.0,326.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,3.46,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,40.40557180340959,-3.690346242382669,2.0,1.0,1.0,21.0,0.0,0.0,1.0,0.0,1.0,1.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.40572118447141,-3.668878205047697,2.0,1.0,1.0,42.0,0.0,10.0,1.0,0.0,2.0,10.0,291.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0,2.24,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,1.0,40.39911529859405,-3.6700713824695015,6.0,1.5,2.0,60.0,100.0,0.0,2.0,15.0,3.0,10.0,313.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,2.47,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,142.0,40.42153020131846,-3.678700518821634,6.0,3.0,3.0,185.0,0.0,77.0,1.0,0.0,3.0,12.0,74.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,40.41893419072253,-3.672568590388027,3.0,1.0,1.0,60.0,0.0,20.0,2.0,10.0,2.0,18.0,78.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1.77,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,3.0,40.41468469377852,-3.690404598221508,1.0,2.0,1.0,45.0,0.0,0.0,1.0,0.0,2.0,29.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,40.423826995982736,-3.6968843917476777,4.0,1.0,1.0,86.0,250.0,10.0,2.0,5.0,3.0,3.0,262.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.98,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,8.0,40.421789505395886,-3.6986509606766895,2.0,1.0,0.0,45.0,0.0,20.0,1.0,0.0,2.0,0.0,77.0,89.0,9.0,9.0,9.0,9.0,10.0,9.0,3.6,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.42512137184285,-3.694451961780872,2.0,1.0,1.0,44.0,0.0,10.0,1.0,15.0,2.0,18.0,353.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.65,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,40.420374271663206,-3.6969984378968217,4.0,1.0,1.0,100.0,0.0,22.0,1.0,0.0,2.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,10.0,40.42568317772496,-3.6977431210149017,4.0,1.0,0.0,47.0,0.0,20.0,2.0,10.0,3.0,11.0,341.0,91.0,9.0,9.0,10.0,9.0,10.0,9.0,1.38,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,40.42660825624366,-3.7007564356225866,2.0,0.0,1.0,29.0,0.0,0.0,1.0,8.0,1.0,30.0,180.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,164.0,40.42505928374865,-3.69557350693398,4.0,1.0,1.0,100.0,200.0,50.0,2.0,10.0,2.0,21.0,325.0,80.0,7.0,9.0,7.0,8.0,10.0,7.0,0.12,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,164.0,40.42395379793773,-3.70044121271661,4.0,1.0,2.0,130.0,200.0,50.0,2.0,10.0,2.0,13.0,339.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,40.42400451747323,-3.700296701759325,2.0,1.0,1.0,85.0,250.0,30.0,2.0,20.0,3.0,0.0,61.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.85,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,14.0,40.420531922724734,-3.699193690792897,4.0,1.0,0.0,75.0,200.0,22.0,1.0,0.0,2.0,7.0,65.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.45,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.42163512220056,-3.7000011009765976,4.0,1.0,1.0,73.0,100.0,0.0,2.0,15.0,2.0,0.0,249.0,92.0,9.0,9.0,9.0,9.0,10.0,9.0,1.57,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,40.0,40.42379524827557,-3.695365737816498,2.0,1.0,0.0,78.0,200.0,40.0,1.0,0.0,2.0,0.0,0.0,67.0,9.0,10.0,7.0,7.0,9.0,7.0,0.16,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,9.0,40.42309465561,-3.699353568743721,5.0,1.0,2.0,75.0,200.0,45.0,2.0,20.0,1.0,6.0,265.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,3.11,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.42550966537502,-3.697240349345661,3.0,1.0,1.0,250.0,100.0,20.0,2.0,10.0,3.0,0.0,219.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.34,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,40.42256333965095,-3.70059291631504,2.0,1.0,1.0,60.0,0.0,0.0,1.0,15.0,1.0,21.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,114.0,40.42389937404257,-3.700475033176555,2.0,3.0,1.0,25.0,0.0,15.0,1.0,0.0,10.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.421377909843066,-3.69726634724165,2.0,2.0,1.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.77,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,1.0,40.42294940109058,-3.695519751848313,5.0,1.0,2.0,63.0,200.0,25.0,2.0,10.0,5.0,0.0,309.0,92.0,10.0,8.0,10.0,9.0,10.0,9.0,0.49,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.4242163502377,-3.70015505248425,4.0,1.0,1.0,60.0,0.0,15.0,2.0,10.0,2.0,11.0,65.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,2.1,1.0,1.0
